yisuv id,rikuz,left,right,arab,population,address,yisuv name,lat,lon
2600.0,5.0,253.0,418.0,14.0,2096,"דרך יותם,50 ",אילת,29.55129291,34.95238118
2600.0,6.0,151.0,333.0,3.0,1308,"שד ששת הימים,211 ",אילת,29.5578437,34.93929116
2600.0,7.0,349.0,489.0,8.0,2736,"חטיבת הנגב,15 ",אילת,29.554509,34.94920502
2600.0,8.0,283.0,510.0,8.0,2432,"גרניט,3 ",אילת,29.5646721,34.94237511
2600.0,9.0,210.0,466.0,7.0,2148,צין,אילת,29.56095596,34.94477867
2600.0,10.0,322.0,677.0,4.0,2512,"המלחה,1 ",אילת,29.56623783,34.95453811
2600.0,12.0,397.0,682.0,8.0,2846,הספורטאים,אילת,29.56208217,34.93815154
2600.0,13.0,466.0,868.0,11.0,2548,"יהל,15 ",אילת,29.56068399,34.93465303
2600.0,14.0,772.0,740.0,12.0,2890,"דקר,8 ",אילת,29.55579399,34.93376204
2600.0,15.0,612.0,1025.0,11.0,3532,"בני ישראל,3 ",אילת,29.54998998,34.93338602
2600.0,16.0,588.0,1285.0,12.0,3341,"עין גדי,8 ",אילת,29.54626142,34.93072578
2600.0,17.0,591.0,856.0,12.0,3524,"דרך יותם,51 ",אילת,29.55430628,34.93814401
2600.0,18.0,638.0,1145.0,6.0,3561,"משעול האגס,47 ",אילת,29.54769698,34.93678212
2600.0,19.0,187.0,478.0,0.0,1069,"שרה אימנו,10 ",אילת,29.54284861,34.92797843
2600.0,20.0,129.0,179.0,7.0,1260,"חטיבת הנגב,15 ",אילת,29.554509,34.94920502
2600.0,22.0,819.0,1693.0,18.0,4206,"שרה אימנו,10 ",אילת,29.54284861,34.92797843
2610.0,1.0,254.0,859.0,1.0,1933,"הנורית,16 ",בית שמש,31.73825998,34.97945003
2610.0,4.0,223.0,1363.0,2.0,2590,הרצל,בית שמש,31.74954108,34.98798871
2610.0,5.0,64.0,297.0,0.0,619,"המעפילים,2 ",בית שמש,31.75151101,34.98625597
2610.0,6.0,124.0,718.0,0.0,1412,"גור אריה,7 ",בית שמש,31.75131278,34.9841045
2610.0,7.0,183.0,765.0,4.0,1459,"סמ ויצ""ו,16 ",בית שמש,31.74856545,34.9847823
2610.0,9.0,269.0,972.0,3.0,2085,"בן אליעזר,7 ",בית שמש,31.74056935,34.98325174
2610.0,10.0,405.0,1515.0,0.0,2779,"הרקפת,59 ",בית שמש,31.74098309,34.98079591
2610.0,11.0,5.0,1750.0,0.0,2929,"בן זאב יהודה,3 ",בית שמש,31.74265935,34.99484144
2610.0,15.0,155.0,679.0,0.0,1265,"הגולן,16 ",בית שמש,31.74492301,34.99107699
2610.0,16.0,407.0,1453.0,0.0,2808,רזיאל דוד,בית שמש,31.74271149,34.98310106
2610.0,20.0,10.0,962.0,1.0,1395,"נחל גילה,10 ",בית שמש,31.70991779,34.99348938
2610.0,21.0,10.0,1069.0,0.0,1454,"נחל שורק,15 ",בית שמש,31.7155304,34.99236168
2610.0,22.0,1.0,1130.0,0.0,1747,"רבנו חיים הלוי,1 ",בית שמש,31.74130001,34.99614301
2610.0,26.0,1.0,466.0,0.0,2257,"רבי מאיר בעל הנס,8 ",בית שמש,31.7260558,34.99314824
2610.0,28.0,1.0,1505.0,0.0,3390,"האדמו""ר מבעלזא,2 ",בית שמש,31.73223792,34.99232966
2610.0,30.0,2.0,1624.0,1.0,3834,"רבי צדקה יהודה,10 ",בית שמש,31.74410925,34.99884334
2610.0,32.0,1.0,494.0,0.0,813,"ריב""ל,37 ",בית שמש,31.72338671,34.99191191
2610.0,33.0,91.0,402.0,2.0,736,"הגפן,32 ",בית שמש,31.74634332,34.98207088
2610.0,34.0,2.0,1232.0,0.0,1936,"בן עזאי,12 ",בית שמש,31.73743181,35.00022483
2610.0,35.0,41.0,1291.0,1.0,2705,"נחל רפאים,17 ",בית שמש,31.7092086,34.99782467
2610.0,36.0,18.0,953.0,0.0,1200,"נהר הירקון,40 ",בית שמש,31.70876331,34.99295168
2610.0,37.0,29.0,1084.0,0.0,1485,"נחל שורק,8 ",בית שמש,31.714447,34.99437366
2610.0,38.0,67.0,1391.0,2.0,2117,"נחל דולב,14 ",בית שמש,31.71585628,34.99749694
2610.0,39.0,233.0,1405.0,2.0,2656,"עלית הנוער,2 ",בית שמש,31.74712699,34.99154696
2610.0,40.0,106.0,383.0,0.0,705,"הגולן,16א",בית שמש,31.74488801,34.990375
2610.0,42.0,19.0,1354.0,0.0,1890,"נחל שורק,13 ",בית שמש,31.71591001,34.99322342
2610.0,43.0,24.0,453.0,0.0,619,"נחל עין גדי,39 ",בית שמש,31.71454295,34.98328279
2610.0,44.0,251.0,1965.0,2.0,3222,"הרב הרצוג,51 ",בית שמש,31.73762929,34.98806631
2610.0,45.0,235.0,574.0,0.0,1198,"דרך רבין יצחק,21 ",בית שמש,31.74439,34.99395902
2610.0,46.0,8.0,2047.0,0.0,2550,"אחיה השילוני,9 ",בית שמש,31.70426969,34.97900017
2610.0,47.0,8.0,1604.0,0.0,1890,"יונה בן אמיתי,4 ",בית שמש,31.70424797,34.98608628
2610.0,48.0,4.0,859.0,0.0,1066,"יואל הנביא,5 ",בית שמש,31.70558799,34.98268184
2610.0,49.0,71.0,977.0,3.0,1481,"נחל דולב,16 ",בית שמש,31.7152289,34.99644316
2610.0,51.0,97.0,728.0,0.0,1336,"רביצקי,1 ",בית שמש,31.75151412,34.99514946
2610.0,52.0,187.0,588.0,0.0,1261,"הנרקיס,140 ",בית שמש,31.73914188,34.97578578
2610.0,53.0,30.0,1212.0,0.0,1657,"נחל עין גדי,56 ",בית שמש,31.71369962,34.98649603
2610.0,55.0,4.0,1066.0,0.0,3761,"אמרי נועם,1 ",בית שמש,31.70620378,34.98815916
2610.0,56.0,7.0,1468.0,1.0,1370,מר עוקבא,בית שמש,31.70814312,34.96709407
2610.0,57.0,0.0,1608.0,0.0,980,"אביי,21 ",בית שמש,31.7085984,34.96933203
2610.0,59.0,0.0,871.0,0.0,1489,"הרב איידלשטיין,8 ",בית שמש,31.71874045,34.98392833
2620.0,1.0,1342.0,363.0,6.0,2311,"יהודה המכבי,2 ",קרית אונו,32.06079901,34.85536903
2620.0,2.0,615.0,395.0,5.0,1534,הזמיר,קרית אונו,32.05750976,34.85947354
2620.0,3.0,540.0,469.0,2.0,1476,הזמיר,קרית אונו,32.05750976,34.85947354
2620.0,5.0,1233.0,745.0,1.0,2813,"בר יהודה,22 ",קרית אונו,32.05444498,34.86606803
2620.0,8.0,1302.0,800.0,12.0,3500,"הזית,1 ",קרית אונו,32.052959,34.86178303
2620.0,9.0,430.0,314.0,3.0,1071,"הרצל,66 ",קרית אונו,32.06604188,34.85691884
2620.0,10.0,521.0,339.0,3.0,1250,"שד קרן קימת,45 ",קרית אונו,32.0658543,34.8580126
2620.0,12.0,565.0,342.0,5.0,1322,"פנקס,38 ",קרית אונו,32.06408601,34.85126902
2620.0,13.0,312.0,73.0,2.0,592,"המעגל,56 ",קרית אונו,32.04741101,34.86613198
2620.0,17.0,290.0,250.0,3.0,706,"ירושלים,11 ",קרית אונו,32.059021,34.86198101
2620.0,18.0,670.0,333.0,5.0,1342,"מונטיפיורי,22 ",קרית אונו,32.06250389,34.86105598
2620.0,19.0,612.0,194.0,1.0,970,סנה משה,קרית אונו,32.06486623,34.84662851
2620.0,20.0,230.0,55.0,1.0,753,"המעגל,56 ",קרית אונו,32.04741101,34.86613198
2620.0,22.0,930.0,174.0,2.0,1402,הפרדס,קרית אונו,32.0571673,34.85618518
2620.0,24.0,830.0,259.0,1.0,1378,הזמיר,קרית אונו,32.05750976,34.85947354
2620.0,26.0,539.0,583.0,4.0,1773,"עגנון,13 ",קרית אונו,32.05990399,34.86456096
2620.0,27.0,1709.0,509.0,5.0,2859,"נחל גמלא,10 ",קרית אונו,32.05260492,34.85583674
2620.0,28.0,2327.0,784.0,2.0,3887,"רבין יצחק,11 ",קרית אונו,32.06627,34.86638092
2630.0,1.0,81.0,399.0,0.0,730,הכרמל,קרית גת,31.61234099,34.77472251
2630.0,2.0,295.0,1073.0,0.0,1913,"הדקל,10 ",קרית גת,31.60330602,34.76742803
2630.0,3.0,364.0,909.0,2.0,2076,"אהוד בן גרא,3 ",קרית גת,31.61525098,34.76405591
2630.0,4.0,528.0,1576.0,2.0,3142,"אהוד בן גרא,9 ",קרית גת,31.617606,34.76403001
2630.0,5.0,350.0,871.0,3.0,1108,"החלוץ,52 ",קרית גת,31.61060502,34.75963504
2630.0,6.0,200.0,598.0,0.0,1388,"שד לכיש,48 ",קרית גת,31.61516259,34.76838046
2630.0,7.0,396.0,1605.0,1.0,2800,"שד העצמאות,66 ",קרית גת,31.60952799,34.76846403
2630.0,8.0,187.0,830.0,0.0,1679,"שמואל הנביא,13 ",קרית גת,31.61349131,34.76564598
2630.0,10.0,33.0,147.0,0.0,384,שד העצמאות,קרית גת,31.60382448,34.76354105
2630.0,11.0,392.0,1138.0,2.0,1338,"יפתח הגלעדי,11 ",קרית גת,31.61447901,34.76107698
2630.0,12.0,92.0,236.0,0.0,567,"רחבת ירמיהו,3 ",קרית גת,31.61150301,34.76286098
2630.0,13.0,434.0,539.0,2.0,1585,"מבוא תש""ח,5 ",קרית גת,31.60669972,34.76344535
2630.0,14.0,700.0,1115.0,3.0,3135,"שד גת,120 ",קרית גת,31.60848589,34.7537615
2630.0,15.0,180.0,566.0,0.0,1168,"הזית,40 ",קרית גת,31.60350701,34.77016103
2630.0,18.0,232.0,922.0,0.0,1636,"מירון,2 ",קרית גת,31.61255674,34.77545878
2630.0,19.0,521.0,839.0,0.0,2222,"הגבורה,37 ",קרית גת,31.60621299,34.75388698
2630.0,22.0,204.0,740.0,3.0,1640,"רחבת גד,13 ",קרית גת,31.61617098,34.76853704
2630.0,23.0,579.0,1257.0,2.0,2754,"המעפיל,1 ",קרית גת,31.60318398,34.76118899
2630.0,24.0,67.0,289.0,1.0,615,"שד העצמאות,30 ",קרית גת,31.61144501,34.77322487
2630.0,25.0,3.0,524.0,0.0,597,"בית יוסף,18 ",קרית גת,31.61706579,34.7550918
2630.0,28.0,254.0,981.0,0.0,2885,"נופך,19 ",קרית גת,31.62264072,34.77480662
2630.0,31.0,175.0,1412.0,0.0,2111,"גאון הירדן,2 ",קרית גת,31.60816992,34.75505041
2630.0,32.0,118.0,1172.0,0.0,1599,"בית יוסף,45 ",קרית גת,31.61847819,34.75524475
2630.0,33.0,156.0,827.0,0.0,1267,"האדמו""ר מחב""ד,28 ",קרית גת,31.61822145,34.75223214
2630.0,34.0,128.0,580.0,0.0,1127,"שד מלכי ישראל,81 ",קרית גת,31.61658702,34.75614104
2630.0,35.0,481.0,1526.0,0.0,862,"שדרות אבני החושן,74 ",קרית גת,31.62672514,34.77426441
2630.0,36.0,167.0,352.0,0.0,689,"הנרייטה סאלד,5 ",קרית גת,31.63043962,34.77125068
2640.0,2.0,317.0,183.0,1.0,681,"כרמל,59 ",ראש העין,32.09296185,34.963343
2640.0,3.0,143.0,1917.0,0.0,2619,"מהריק""א,3 ",ראש העין,32.09902684,34.94203685
2640.0,4.0,41.0,383.0,1.0,576,"הרש""ש,30 ",ראש העין,32.10178307,34.94806093
2640.0,8.0,75.0,839.0,1.0,1252,"שילה,21 ",ראש העין,32.0928402,34.95641346
2640.0,12.0,143.0,1374.0,0.0,2028,"שבזי,93 ",ראש העין,32.09004094,34.94915538
2640.0,26.0,291.0,171.0,0.0,1299,"כינור,28 ",ראש העין,32.09112201,34.97279103
2640.0,33.0,133.0,1081.0,0.0,1647,"המתמיד,23 ",ראש העין,32.09183598,34.952035
2640.0,47.0,905.0,333.0,0.0,1780,"קתרוס,37 ",ראש העין,32.09157291,34.97316402
2640.0,49.0,458.0,223.0,1.0,954,"מבצע דני,1 ",ראש העין,32.09768651,34.97635639
2640.0,50.0,102.0,462.0,0.0,732,"סמדר,12 ",ראש העין,32.086116,34.95570804
2640.0,51.0,54.0,509.0,1.0,726,"יחיא יצחק הלוי,20 ",ראש העין,32.10201098,34.94854402
2640.0,53.0,354.0,128.0,1.0,644,"עירית,29 ",ראש העין,32.09873136,34.96764035
2640.0,54.0,186.0,216.0,0.0,533,"יונה,3 ",ראש העין,32.10237407,34.9612174
2640.0,55.0,74.0,837.0,0.0,1267,"מרבד הקסמים,10 ",ראש העין,32.09693918,34.94531867
2640.0,56.0,384.0,1160.0,3.0,2019,"זכריה משה,7 ",ראש העין,32.09767889,34.94527661
2640.0,57.0,73.0,839.0,0.0,1189,"דוד המלך,19 ",ראש העין,32.0964752,34.95069817
2640.0,60.0,254.0,95.0,2.0,495,"דרגות,9 ",ראש העין,32.09590598,34.96764303
2640.0,61.0,290.0,98.0,0.0,491,"אילנות,56 ",ראש העין,32.09593768,34.96357756
2640.0,62.0,565.0,221.0,1.0,1139,"נווה אפיקים,1 ",ראש העין,32.09401627,34.98071689
2640.0,64.0,281.0,102.0,1.0,508,"חרמון,34 ",ראש העין,32.0931407,34.96313583
2640.0,65.0,237.0,133.0,0.0,497,"הדרור,33 ",ראש העין,32.1019937,34.96291149
2640.0,66.0,330.0,103.0,2.0,564,"ברקן,58 ",ראש העין,32.09391465,34.9793834
2640.0,68.0,409.0,351.0,4.0,1026,"גזית,19 ",ראש העין,32.10165502,34.95766379
2640.0,69.0,103.0,828.0,0.0,1222,"החמישה,51 ",ראש העין,32.09244533,34.95060335
2640.0,70.0,409.0,480.0,4.0,1193,"שבזי,157 ",ראש העין,32.08632069,34.95683544
2640.0,71.0,1128.0,439.0,4.0,2086,"נווה אפיקים,3 ",ראש העין,32.09401627,34.98071689
2640.0,72.0,2603.0,1671.0,6.0,5380,"יפה ירקוני,9 ",ראש העין,32.0860127,34.97523611
2640.0,73.0,1252.0,884.0,1.0,2607,"יגאל אלון,25 ",ראש העין,32.09155818,34.96620527
2640.0,74.0,1960.0,1678.0,7.0,4541,"שבזי,182 ",ראש העין,32.08769055,34.95278951
2640.0,75.0,604.0,779.0,2.0,1798,"נחשול,13 ",ראש העין,32.10697159,34.94781444
2640.0,76.0,79.0,305.0,0.0,519,"הרש""ש,30 ",ראש העין,32.10178307,34.94806093
2640.0,77.0,49.0,342.0,0.0,584,"ג'ון קנדי,34 ",ראש העין,32.09488599,34.95264797
2640.0,78.0,39.0,438.0,1.0,621,"ג'ון קנדי,34 ",ראש העין,32.09488599,34.95264797
2640.0,79.0,217.0,838.0,0.0,1479,"שבזי,157 ",ראש העין,32.08632069,34.95683544
2640.0,80.0,119.0,367.0,0.0,689,"רש""י,120 ",ראש העין,32.09016535,34.9568287
2640.0,83.0,96.0,133.0,0.0,1296,מרים הנביאה,ראש העין,32.08062046,34.98532062
2640.0,84.0,113.0,143.0,0.0,488,מרים הנביאה,ראש העין,32.08062046,34.98532062
2650.0,1.0,1032.0,570.0,12.0,2489,"רמז,8 ",רמת השרון,32.136817,34.84992289
2650.0,2.0,767.0,77.0,2.0,1229,"תרפ""ד,45 ",רמת השרון,32.135508,34.83818001
2650.0,3.0,1406.0,334.0,11.0,2600,"הבנים,46 ",רמת השרון,32.1443385,34.83339562
2650.0,4.0,894.0,209.0,4.0,1689,"הרב אורבוך,30 ",רמת השרון,32.141353,34.841788
2650.0,5.0,982.0,258.0,2.0,1827,"אוסישקין,65 ",רמת השרון,32.144691,34.84410803
2650.0,6.0,1514.0,315.0,9.0,2235,"הבאר,1 ",רמת השרון,32.12510904,34.81806346
2650.0,7.0,732.0,1028.0,5.0,2625,"בית השואבה,7 ",רמת השרון,32.13056792,34.84962902
2650.0,8.0,1428.0,290.0,6.0,2525,"אוסישקין,7 ",רמת השרון,32.13857201,34.841242
2650.0,9.0,1029.0,220.0,5.0,1746,"יצחק אלחנן,13 ",רמת השרון,32.15005898,34.830858
2650.0,11.0,1528.0,341.0,10.0,2591,"אוסישקין,101 ",רמת השרון,32.14829359,34.84586491
2650.0,14.0,1088.0,163.0,8.0,1826,"טהון,5 ",רמת השרון,32.13308898,34.84135901
2650.0,16.0,1300.0,274.0,10.0,2367,"השופטים,32 ",רמת השרון,32.13981645,34.84418456
2650.0,17.0,881.0,825.0,7.0,2434,"יהודה הלוי,5 ",רמת השרון,32.13100361,34.85577119
2650.0,19.0,1189.0,188.0,9.0,1994,"הבנים,46א",רמת השרון,32.14428398,34.83325103
2650.0,22.0,1431.0,1083.0,8.0,1502,"אלון יגאל,4 ",רמת השרון,32.13079675,34.85919423
2650.0,23.0,1621.0,266.0,13.0,2604,"שד ביאליק,41 ",רמת השרון,32.144618,34.84360603
2650.0,24.0,1319.0,262.0,8.0,2354,"יצחק אלחנן,11 ",רמת השרון,32.14958901,34.83088499
2660.0,1.0,112.0,443.0,0.0,859,"האורן,20 ",יבנה,31.87967118,34.74139905
2660.0,2.0,242.0,1053.0,0.0,1879,"הנשר,3 ",יבנה,31.8758,34.7348513
2660.0,3.0,826.0,831.0,0.0,2298,חרוב,יבנה,31.8824265,34.73964901
2660.0,4.0,1531.0,614.0,5.0,2338,שד ירושלים,יבנה,31.88542106,34.73312257
2660.0,5.0,51.0,426.0,0.0,756,"חבלבל,1 ",יבנה,31.87298384,34.74677152
2660.0,6.0,118.0,828.0,4.0,1373,"הגלבוע,6 ",יבנה,31.87274301,34.751144
2660.0,8.0,126.0,690.0,0.0,1301,"הנרקיס,3 ",יבנה,31.87480202,34.74792703
2660.0,10.0,214.0,371.0,0.0,751,"גיבורי החיל,1 ",יבנה,31.86901398,34.74281197
2660.0,11.0,336.0,1378.0,2.0,2479,"הדרור,21 ",יבנה,31.87542299,34.743292
2660.0,12.0,169.0,804.0,2.0,1393,"חרמון,13 ",יבנה,31.87520599,34.75037999
2660.0,13.0,180.0,695.0,0.0,1243,"האלון,27 ",יבנה,31.87633201,34.74193397
2660.0,15.0,207.0,888.0,1.0,1723,"הערבה,20 ",יבנה,31.87728032,34.73778389
2660.0,16.0,781.0,1231.0,1.0,2613,"פטל,1 ",יבנה,31.87198013,34.73985234
2660.0,17.0,50.0,453.0,0.0,719,הרב בוכריס,יבנה,31.87002073,34.74539872
2660.0,18.0,250.0,396.0,0.0,901,"פטל,1 ",יבנה,31.87198013,34.73985234
2660.0,19.0,369.0,398.0,3.0,1549,הנגב,יבנה,31.87850075,34.72970676
2660.0,20.0,685.0,1113.0,1.0,2165,"שד הציונות,14 ",יבנה,31.86181072,34.738173
2660.0,21.0,557.0,962.0,0.0,1949,"סנפיר,6 ",יבנה,31.8669793,34.74089489
2660.0,22.0,461.0,492.0,0.0,1182,"השייטים,5 ",יבנה,31.86732922,34.73419303
2660.0,23.0,664.0,858.0,3.0,1937,"הצדף,9 ",יבנה,31.86692501,34.73618156
2660.0,24.0,776.0,957.0,1.0,2020,"הנחשול,2 ",יבנה,31.86334497,34.73510069
2660.0,25.0,1009.0,1045.0,1.0,2541,"הדייגים,4 ",יבנה,31.86699807,34.73186294
2660.0,26.0,496.0,819.0,2.0,1599,"הדוגית,8 ",יבנה,31.86691234,34.73573512
2710.0,1.0,7.0,20.0,776.0,2081,שכ אלעיון,אום אל-פחם,32.5276113,35.16358358
2710.0,3.0,19.0,14.0,1086.0,3597,שכ אלכלאיל,אום אל-פחם,32.518031,35.152544
2710.0,4.0,17.0,9.0,1068.0,2529,דרך ואדי אלנסור,אום אל-פחם,32.50928187,35.15545869
2710.0,5.0,9.0,11.0,851.0,2231,שכ אלבאטן,אום אל-פחם,32.52403184,35.15042079
2710.0,7.0,20.0,9.0,830.0,2230,שכ עין איברהים,אום אל-פחם,32.518031,35.152544
2710.0,8.0,14.0,7.0,903.0,1884,"אלנוזהה,6 ",אום אל-פחם,32.518031,35.152544
2710.0,9.0,4.0,3.0,260.0,690,אלח'יאם,אום אל-פחם,32.51692158,35.1477004
2710.0,10.0,4.0,9.0,345.0,1056,אל-ראזי,אום אל-פחם,32.51906847,35.1429263
2710.0,12.0,17.0,5.0,577.0,1842,שכ ג'דוע,אום אל-פחם,32.518031,35.152544
2710.0,13.0,14.0,3.0,719.0,1919,שכ ע'רבי,אום אל-פחם,32.518031,35.152544
2710.0,15.0,1.0,6.0,318.0,1572,שכ אלכדור,אום אל-פחם,32.518031,35.152544
2710.0,16.0,13.0,15.0,1000.0,3478,אלח'נסאא,אום אל-פחם,32.51316674,35.15584893
2710.0,17.0,4.0,8.0,452.0,1239,"אלאח'ווה,1 ",אום אל-פחם,32.51502109,35.13888053
2710.0,21.0,3.0,2.0,268.0,630,שכ עין ג'ראר,אום אל-פחם,32.51135333,35.14218877
2710.0,26.0,9.0,4.0,458.0,1252,"שכ אלע'זלאת,1 ",אום אל-פחם,32.51996679,35.15424867
2710.0,27.0,6.0,2.0,242.0,755,"אלהודא,4 ",אום אל-פחם,32.518031,35.152544
2710.0,28.0,15.0,18.0,1123.0,2730,שכ אלעיון,אום אל-פחם,32.5276113,35.16358358
2710.0,29.0,7.0,6.0,712.0,1856,שכ עין ג'ראר,אום אל-פחם,32.51135333,35.14218877
2710.0,30.0,12.0,9.0,502.0,1537,אום אל-פחם,אום אל-פחם,32.518031,35.152544
2710.0,31.0,6.0,5.0,525.0,1352,שכ עין ג'ראר,אום אל-פחם,32.51135333,35.14218877
2710.0,32.0,3.0,3.0,178.0,623,אל-ראזי,אום אל-פחם,32.51906847,35.1429263
2710.0,33.0,10.0,4.0,387.0,1235,שכ ע'רבי,אום אל-פחם,32.518031,35.152544
2720.0,1.0,14.0,3.0,469.0,765,טירה,טירה,32.232784,34.947458
2720.0,2.0,38.0,3.0,1351.0,2274,טירה,טירה,32.232784,34.947458
2720.0,3.0,24.0,4.0,1351.0,2331,טירה,טירה,32.232784,34.947458
2720.0,4.0,36.0,9.0,1409.0,2351,טירה,טירה,32.232784,34.947458
2720.0,7.0,28.0,2.0,1344.0,2321,טירה,טירה,32.232784,34.947458
2720.0,8.0,48.0,6.0,1428.0,2326,טירה,טירה,32.232784,34.947458
2720.0,9.0,36.0,4.0,1231.0,2061,טירה,טירה,32.232784,34.947458
2720.0,10.0,28.0,4.0,894.0,1503,טירה,טירה,32.232784,34.947458
2720.0,11.0,13.0,9.0,690.0,1144,טירה,טירה,32.232784,34.947458
2720.0,12.0,52.0,16.0,1309.0,2256,שכונה מזרחית,טירה,32.232784,34.947458
2730.0,1.0,25.0,4.0,1144.0,2080,טייבה,טייבה,32.266885,35.009649
2730.0,2.0,15.0,14.0,798.0,1373,טייבה,טייבה,32.266885,35.009649
2730.0,4.0,31.0,2.0,1165.0,1921,טייבה,טייבה,32.266885,35.009649
2730.0,5.0,23.0,8.0,1445.0,2739,טייבה,טייבה,32.266885,35.009649
2730.0,6.0,24.0,2.0,772.0,1358,טייבה,טייבה,32.266885,35.009649
2730.0,7.0,31.0,16.0,1562.0,2695,טייבה,טייבה,32.266885,35.009649
2730.0,8.0,8.0,6.0,702.0,1398,טייבה,טייבה,32.266885,35.009649
2730.0,9.0,22.0,5.0,737.0,1346,טייבה,טייבה,32.266885,35.009649
2730.0,10.0,28.0,5.0,784.0,1381,טייבה,טייבה,32.266885,35.009649
2730.0,13.0,25.0,2.0,757.0,1305,טייבה,טייבה,32.266885,35.009649
2730.0,14.0,35.0,13.0,1586.0,2804,טייבה,טייבה,32.266885,35.009649
2730.0,15.0,23.0,7.0,1090.0,1976,טייבה,טייבה,32.266885,35.009649
2730.0,16.0,22.0,2.0,1131.0,2068,טייבה,טייבה,32.266885,35.009649
2730.0,18.0,6.0,3.0,347.0,660,"טייבה,1 ",טייבה,32.266885,35.009649
2730.0,19.0,18.0,4.0,1028.0,2053,טייבה,טייבה,32.266885,35.009649
2730.0,20.0,11.0,8.0,744.0,1404,אלקינה-שכונה מזרחית,טייבה,32.266885,35.009649
2730.0,21.0,27.0,5.0,1075.0,1941,טייבה,טייבה,32.266885,35.009649
2800.0,1.0,243.0,1024.0,5.0,1336,"ביאליק,39 ",קרית שמונה,33.21097499,35.57356402
2800.0,2.0,355.0,1318.0,3.0,2740,"דן,46 ",קרית שמונה,33.2065333,35.5659437
2800.0,5.0,389.0,1334.0,4.0,2951,"מלול יעקב,8 ",קרית שמונה,33.22114501,35.57110703
2800.0,6.0,128.0,571.0,1.0,1159,"יהודה הלוי,14 ",קרית שמונה,33.21559698,35.56791403
2800.0,7.0,149.0,812.0,1.0,1664,"הרב קוק,33 ",קרית שמונה,33.19797542,35.56443688
2800.0,12.0,480.0,1162.0,2.0,3027,"הירדן,29 ",קרית שמונה,33.20516499,35.57594096
2800.0,16.0,47.0,291.0,0.0,552,"רזיאל,14 ",קרית שמונה,33.21433627,35.56793607
2800.0,19.0,524.0,1339.0,7.0,3055,"רמב""ם,19 ",קרית שמונה,33.21410601,35.57506991
3000.0,2.0,278.0,1347.0,8.0,2547,"ורדינון,1 ",ירושלים,31.73492411,35.1971361
3000.0,3.0,4.0,943.0,0.0,1359,"זכרון יעקב,5 ",ירושלים,31.79552099,35.20102799
3000.0,4.0,737.0,589.0,40.0,2443,"כט' בנובמבר,13 ",ירושלים,31.766264,35.21624701
3000.0,5.0,14.0,2851.0,2.0,3777,"מגן האלף,3 ",ירושלים,31.79482731,35.22263813
3000.0,7.0,1.0,184.0,1.0,1809,"הנביאים,42 ",ירושלים,31.78434498,35.222516
3000.0,8.0,169.0,665.0,1.0,1549,"בר יוחאי,53 ",ירושלים,31.75362555,35.19284373
3000.0,9.0,2.0,1871.0,0.0,2861,"אהלי יוסף,15 ",ירושלים,31.79624402,35.21618658
3000.0,10.0,381.0,1308.0,10.0,2822,"אולשוונגר,3 ",ירושלים,31.76850599,35.17009499
3000.0,11.0,712.0,266.0,20.0,1807,"שחר,19 ",ירושלים,31.78072999,35.19424502
3000.0,12.0,766.0,345.0,18.0,1946,"מעגל בית המדרש,8 ",ירושלים,31.78186599,35.19138897
3000.0,13.0,992.0,696.0,10.0,2483,"שד הרצל,137 ",ירושלים,31.77746848,35.18565344
3000.0,14.0,8.0,2370.0,1.0,3546,"מעגלי הרי""ם לוין,27 ",ירושלים,31.80330401,35.21663903
3000.0,15.0,10.0,1173.0,1.0,1815,"זכרון יעקב,3 ",ירושלים,31.79587898,35.20007798
3000.0,16.0,13.0,2095.0,0.0,2526,"מלכי ישראל,75 ",ירושלים,31.79048699,35.21078503
3000.0,17.0,437.0,270.0,32.0,1537,"נחשון,11 ",ירושלים,31.76418319,35.22621525
3000.0,18.0,7.0,1981.0,0.0,4297,"מגן האלף,1 ",ירושלים,31.79462891,35.22238457
3000.0,19.0,576.0,335.0,26.0,1578,"המעיין,2 ",ירושלים,31.7670921,35.16223682
3000.0,20.0,448.0,616.0,24.0,2645,"קבוץ גלויות,4 ",ירושלים,31.75606499,35.21904296
3000.0,21.0,38.0,868.0,1.0,2901,"אביגדורי,4 ",ירושלים,31.78534398,35.219236
3000.0,22.0,175.0,802.0,7.0,1716,"מרגולין,3 ",ירושלים,31.754492,35.19509201
3000.0,23.0,593.0,495.0,65.0,1986,"לוחמי הגטאות,7 ",ירושלים,31.80144599,35.23940302
3000.0,25.0,303.0,464.0,28.0,2153,"הלל,17 ",ירושלים,31.78050402,35.217382
3000.0,26.0,276.0,943.0,6.0,1990,"הנורית,18 ",ירושלים,31.75249459,35.1728741
3000.0,28.0,99.0,1299.0,4.0,1872,"ככר ארן זלמן,11 ",ירושלים,31.80097888,35.2263675
3000.0,29.0,605.0,868.0,5.0,3598,"שד שרת משה,1 ",ירושלים,31.75716339,35.18319708
3000.0,30.0,695.0,1228.0,6.0,3815,"שד הרצל,137 ",ירושלים,31.77746848,35.18565344
3000.0,31.0,265.0,789.0,4.0,1855,"גרינולד,8 ",ירושלים,31.75701491,35.1758573
3000.0,32.0,361.0,1895.0,6.0,3283,"חכמי יוסף,28א",ירושלים,31.76323642,35.19052169
3000.0,33.0,327.0,228.0,22.0,1106,"עמק רפאים,22 ",ירושלים,31.76530499,35.22105696
